exp,N,phi,seed,op,wall_s,nearfield_interactions,rmse,rel_rmse,mae,rel_mae,max_rel_rmse,prmse_lin,prmse_ang,err_mean_pct,prmse_fluct,max_rel_lin
fig4,140,0.075,3128,M_mom_v2_kinf_rc8_pc8_w025f,2.21232,13.3143,0.000995236,3.28673,0.00227488,3.16231,8.96073,3.56184,2.40521,,,
fig4,140,0.075,3129,M_mom_v2_kinf_rc8_pc8_w025f,2.24475,13.8,0.00134507,3.03938,0.00302604,2.85565,8.25789,3.12057,2.42364,,,
fig4,140,0.075,3130,M_mom_v2_kinf_rc8_pc8_w025f,2.20844,13.3143,0.00107002,2.35596,0.00239778,2.21459,7.88121,2.34877,2.40643,,,
fig4,140,0.075,3131,M_mom_v2_kinf_rc8_pc8_w025f,2.25906,12.6,0.00144238,2.60961,0.003239,2.44962,7.60226,2.58156,2.90876,,,
fig4,140,0.075,3132,M_mom_v2_kinf_rc8_pc8_w025f,2.19975,13.1857,0.00121595,3.76243,0.00273031,3.55401,11.8049,4.12303,2.31895,,,
fig4,140,0.075,3123,M_mom_v2_kinf_rc8_pc8c,2.19629,13.4429,0.0011931,2.8851,0.00270814,2.74948,10.9391,2.98004,2.30093,,,
fig4,140,0.075,3124,M_mom_v2_kinf_rc8_pc8c,2.18752,12.7571,0.00120473,4.12726,0.00273733,3.94469,12.2928,4.71988,2.18537,,,
fig4,140,0.075,3125,M_mom_v2_kinf_rc8_pc8c,2.15826,13.3571,0.00110449,3.75639,0.00247856,3.53681,10.2006,4.18442,2.48888,,,
fig4,140,0.075,3126,M_mom_v2_kinf_rc8_pc8c,2.19432,13.4,0.0015647,4.56131,0.00343503,4.24466,12.2903,4.87457,3.23549,,,
fig4,140,0.075,3127,M_mom_v2_kinf_rc8_pc8c,2.13285,14.4857,0.00147878,2.81378,0.00334866,2.66817,6.71032,2.81513,2.80066,,,
fig4,140,0.075,3128,M_mom_v2_kinf_rc8_pc8c,2.15872,13.3143,0.000994058,3.28284,0.0022753,3.1629,8.82295,3.55256,2.42224,,,
fig4,140,0.075,3129,M_mom_v2_kinf_rc8_pc8c,3.65567,13.8,0.00133302,3.01215,0.00299728,2.82852,8.24718,3.09058,2.41946,,,
fig4,140,0.075,3130,M_mom_v2_kinf_rc8_pc8c,2.28239,13.3143,0.00107401,2.36476,0.00240576,2.22196,7.80095,2.35814,2.41121,,,
fig4,140,0.075,3131,M_mom_v2_kinf_rc8_pc8c,2.2705,12.6,0.00144862,2.62089,0.00325396,2.46093,7.55581,2.59157,2.93296,,,
fig4,140,0.075,3132,M_mom_v2_kinf_rc8_pc8c,2.31974,13.1857,0.00121574,3.76179,0.00273209,3.55633,11.8938,4.12399,2.30936,,,
fig4,140,0.075,3123,M_mom_v2_kinf_rc8_pc8c_diag,2.19045,13.4429,0.00118725,2.87095,0.00269732,2.7385,10.2737,2.96421,2.29818,,,
fig4,140,0.075,3124,M_mom_v2_kinf_rc8_pc8c_diag,2.18517,12.7571,0.00120051,4.1128,0.0027206,3.92058,12.11,4.71561,2.11478,,,
fig4,140,0.075,3125,M_mom_v2_kinf_rc8_pc8c_diag,2.16168,13.3571,0.00109217,3.71449,0.00244479,3.48862,10.1028,4.14907,2.41636,,,
fig4,140,0.075,3126,M_mom_v2_kinf_rc8_pc8c_diag,2.19545,13.4,0.00156403,4.55935,0.00343086,4.2395,12.6308,4.88856,3.14807,,,
fig4,140,0.075,3127,M_mom_v2_kinf_rc8_pc8c_diag,2.2154,14.4857,0.0014799,2.8159,0.00334081,2.66192,6.57144,2.81845,2.791,,,
fig4,140,0.075,3128,M_mom_v2_kinf_rc8_pc8c_diag,2.25853,13.3143,0.000995891,3.2889,0.00226905,3.15422,9.51515,3.57832,2.35028,,,
fig4,140,0.075,3129,M_mom_v2_kinf_rc8_pc8c_diag,2.47373,13.8,0.00131038,2.96098,0.00295312,2.78684,8.14618,3.03868,2.37322,,,
fig4,140,0.075,3130,M_mom_v2_kinf_rc8_pc8c_diag,2.28976,13.3143,0.00104283,2.2961,0.0023504,2.17083,6.16527,2.28949,2.3425,,,
fig4,140,0.075,3131,M_mom_v2_kinf_rc8_pc8c_diag,2.27837,12.6,0.00146073,2.6428,0.00326727,2.471,7.49795,2.62208,2.86724,,,
fig4,140,0.075,3132,M_mom_v2_kinf_rc8_pc8c_diag,2.26487,13.1857,0.00121097,3.74704,0.00271063,3.5284,12.055,4.10751,2.30203,,,
fig4,140,0.075,3123,M_nbody_b1,2.66349,13.4429,0.00168099,4.06489,0.003728,3.78491,12.1755,4.23158,2.99989,,,
fig4,140,0.075,3124,M_nbody_b1,2.55507,12.7571,0.0018607,6.37452,0.00414431,5.97225,17.636,7.35216,3.04272,,,
fig4,140,0.075,3125,M_nbody_b1,2.71316,13.3571,0.00175207,5.95882,0.00387367,5.52757,21.4038,6.79365,3.27308,,,
fig4,140,0.075,3126,M_nbody_b1,2.63044,13.4,0.00235249,6.85785,0.00508026,6.27767,24.3867,7.42547,4.32159,,,
fig4,140,0.075,3127,M_nbody_b1,2.77414,14.4857,0.00238099,4.53047,0.00528354,4.20986,9.46064,4.62596,3.46984,,,
fig4,140,0.075,3128,M_nbody_b1,2.7327,13.3143,0.00162973,5.38213,0.003588,4.98768,13.0708,5.98201,3.28828,,,
fig4,140,0.075,3129,M_nbody_b1,2.71377,13.8,0.00197311,4.45852,0.0044193,4.17046,11.3072,4.60804,3.28037,,,
fig4,140,0.075,3130,M_nbody_b1,2.6916,13.3143,0.00173642,3.82325,0.00383896,3.54566,10.606,3.92024,3.0469,,,
fig4,140,0.075,3131,M_nbody_b1,2.64943,12.6,0.00230508,4.17042,0.0050094,3.78855,12.8204,4.19479,3.88339,,,
fig4,140,0.075,3132,M_nbody_b1,2.72099,13.1857,0.00193168,5.97706,0.00427768,5.5682,20.4533,6.64018,3.14576,,,
fig4,140,0.075,3123,M_nbody_b1_v2,2.57953,13.4429,0.001526,3.6901,0.00341395,3.46607,9.48622,3.81752,2.90036,,,
fig4,140,0.075,3124,M_nbody_b1_v2,2.59344,12.7571,0.00160486,5.49804,0.00363686,5.24097,14.4976,6.31757,2.75471,,,
fig4,140,0.075,3125,M_nbody_b1_v2,2.58995,13.3571,0.00153486,5.22008,0.00342838,4.89216,17.8931,5.90439,3.08539,,,
fig4,140,0.075,3126,M_nbody_b1_v2,2.57922,13.4,0.00208391,6.07489,0.00459975,5.6839,19.372,6.55929,3.93723,,,
fig4,140,0.075,3127,M_nbody_b1_v2,2.67322,14.4857,0.0021109,4.01655,0.00472825,3.76741,8.57951,4.0803,3.33518,,,
fig4,140,0.075,3128,M_nbody_b1_v2,2.58606,13.3143,0.00142471,4.70506,0.0031893,4.43346,11.6573,5.17185,3.14003,,,
fig4,140,0.075,3129,M_nbody_b1_v2,2.64531,13.8,0.0017856,4.03481,0.00399456,3.76963,9.50828,4.15796,3.08123,,,
fig4,140,0.075,3130,M_nbody_b1_v2,2.58422,13.3143,0.00151412,3.33379,0.00340071,3.1409,8.76302,3.3908,2.89684,,,
fig4,140,0.075,3131,M_nbody_b1_v2,2.5464,12.6,0.00193844,3.50709,0.00428931,3.24396,11.3862,3.49359,3.6567,,,
fig4,140,0.075,3132,M_nbody_b1_v2,2.62612,13.1857,0.00167815,5.19259,0.00374343,4.87277,14.7599,5.72571,2.99883,,,
fig4,140,0.075,3123,M_nbody_gpu,0.00595546,13.4429,0.00170563,4.12447,0.00376861,3.82615,13.5299,4.27968,3.1487,,,
fig4,140,0.075,3124,M_nbody_gpu,0.00592709,12.7571,0.00180709,6.19087,0.00407531,5.87281,18.1301,7.13485,2.98591,,,
fig4,140,0.075,3125,M_nbody_gpu,0.00588942,13.3571,0.00172,5.84977,0.00381415,5.44264,19.552,6.65876,3.26384,,,
fig4,140,0.075,3126,M_nbody_gpu,0.00589919,13.4,0.00229911,6.70222,0.00499993,6.1784,22.8808,7.26755,4.15934,,,
fig4,140,0.075,3127,M_nbody_gpu,0.00589585,14.4857,0.00233775,4.44819,0.00517878,4.12639,9.29611,4.52938,3.56542,,,
fig4,140,0.075,3128,M_nbody_gpu,0.00588179,13.3143,0.0016309,5.38601,0.00357736,4.9729,15.0542,5.99649,3.24094,,,
fig4,140,0.075,3129,M_nbody_gpu,0.00604534,13.8,0.00195077,4.40803,0.00437503,4.12869,9.92839,4.55866,3.21665,,,
fig4,140,0.075,3130,M_nbody_gpu,0.00579143,13.3143,0.00172023,3.78758,0.00383537,3.54234,10.0045,3.87946,3.05667,,,
fig4,140,0.075,3131,M_nbody_gpu,0.00588226,12.6,0.00225842,4.08601,0.00490593,3.7103,12.8584,4.09202,4.0172,,,
fig4,140,0.075,3132,M_nbody_gpu,0.00595093,13.1857,0.0019106,5.91186,0.00424617,5.52719,18.8856,6.54969,3.22679,,,
fig4,140,0.075,3123,M_rpy,1.74554,13.4429,0.00328268,7.93802,0.00709253,7.20081,28.4349,8.16245,6.58427,,,
fig4,140,0.075,3124,M_rpy,1.68411,12.7571,0.0034482,11.8131,0.00747524,10.7724,38.4798,13.305,7.20645,,,
fig4,140,0.075,3125,M_rpy,1.79153,13.3571,0.00342728,11.6562,0.00763719,10.898,29.7835,13.1516,7.03379,,,
fig4,140,0.075,3126,M_rpy,1.75036,13.4,0.00408569,11.9103,0.00869412,10.7433,35.5988,12.7189,8.49791,,,
fig4,140,0.075,3127,M_rpy,1.77811,14.4857,0.00399256,7.5969,0.00881232,7.02155,16.4335,7.53396,8.18258,,,
fig4,140,0.075,3128,M_rpy,1.79224,13.3143,0.00318435,10.5162,0.00694042,9.6479,30.5212,11.5058,7.24938,,,
fig4,140,0.075,3129,M_rpy,1.77887,13.8,0.00359489,8.12314,0.00798216,7.53271,26.698,8.23764,7.30661,,,
fig4,140,0.075,3130,M_rpy,1.75857,13.3143,0.00319018,7.02412,0.00712035,6.57635,18.014,7.12432,6.26665,,,
fig4,140,0.075,3131,M_rpy,1.76936,12.6,0.00409268,7.4046,0.00872403,6.59788,18.3934,7.37956,7.68284,,,
fig4,140,0.075,3132,M_rpy,1.78695,13.1857,0.00353039,10.9239,0.00768663,10.0056,28.9438,12.081,6.09519,,,
fig4,140,0.075,3123,mfs_coarse,0.332856,13.4429,0.000187663,0.453799,0.000311007,0.315755,2.14695,0.367752,0.768463,,,
fig4,140,0.075,3124,mfs_coarse,0.37063,12.7571,0.000267038,0.914838,0.000433401,0.624562,4.25016,0.849503,1.05188,,,
fig4,140,0.075,3125,mfs_coarse,0.331791,13.3571,0.00026122,0.888413,0.000445115,0.635162,4.30996,0.864273,0.942239,,,
fig4,140,0.075,3126,mfs_coarse,0.396114,13.4,0.000296977,0.865728,0.000515805,0.637379,5.1751,0.849913,0.918902,,,
fig4,140,0.075,3127,mfs_coarse,0.357927,14.4857,0.000269112,0.512057,0.000427215,0.340399,2.86424,0.3848,1.17041,,,
fig4,140,0.075,3128,mfs_coarse,0.344923,13.3143,0.000223416,0.737824,0.000386117,0.536743,3.56298,0.653344,0.925939,,,
fig4,140,0.075,3129,mfs_coarse,0.32112,13.8,0.000278785,0.629953,0.000454475,0.428885,3.66606,0.546503,1.02817,,,
fig4,140,0.075,3130,mfs_coarse,0.332302,13.3143,0.000206122,0.453838,0.000360978,0.3334,3.27188,0.422625,0.632644,,,
fig4,140,0.075,3131,mfs_coarse,0.344561,12.6,0.000270127,0.488723,0.000420624,0.318113,2.53357,0.399502,1.06654,,,
fig4,140,0.075,3132,mfs_coarse,0.335368,13.1857,0.000146617,0.453669,0.000258332,0.336268,2.6613,0.438278,0.498191,,,
fig4,140,0.1,4123,M_2b,1.7004,16.7,0.00354087,7.78231,0.00765704,7.10582,16.1966,7.92084,6.65438,,,
fig4,140,0.1,4124,M_2b,2.21163,18.2286,0.00442373,14.2011,0.00988742,13.3282,44.0911,15.7806,8.16158,,,
fig4,140,0.1,4125,M_2b,2.548,18,0.00319429,10.9269,0.00707526,10.1506,29.5607,12.1505,6.83879,,,
fig4,140,0.1,4126,M_2b,2.55181,17.2,0.00420958,11.2852,0.00927328,10.4981,31.8576,11.9235,7.77297,,,
fig4,140,0.1,4127,M_2b,1.97208,17.3286,0.00341494,6.9745,0.00768303,6.59848,21.72,7.05613,6.22543,,,
fig4,140,0.1,4128,M_2b,2.20523,17.1429,0.00302571,8.52617,0.00682763,8.13542,21.1622,8.99139,6.39721,,,
fig4,140,0.1,4129,M_2b,2.78394,17.5286,0.00359169,8.11071,0.0078085,7.4135,18.0294,8.25847,7.00117,,,
fig4,140,0.1,4130,M_2b,1.7104,17,0.004427,9.75523,0.00948093,8.80998,37.4569,10.0305,7.50087,,,
fig4,140,0.1,4131,M_2b,2.12198,17.4857,0.00423367,9.5937,0.00930882,8.86209,28.7699,9.72473,8.62233,,,
fig4,140,0.1,4132,M_2b,1.72605,18.4143,0.00395706,11.9024,0.00877618,11.1261,30.3756,12.9999,6.77674,,,
fig4,140,0.1,4123,M_3b,2.23984,16.7,0.00253517,5.57193,0.00570746,5.29659,15.1918,5.41095,6.65438,,,
fig4,140,0.1,4124,M_3b,2.57634,18.2286,0.0032542,10.4467,0.0073964,9.97029,40.7583,11.1374,8.16158,,,
fig4,140,0.1,4125,M_3b,2.38625,18,0.00245474,8.39704,0.00549921,7.88948,26.6509,8.92979,6.83879,,,
fig4,140,0.1,4126,M_3b,2.75906,17.2,0.00328647,8.81053,0.00740641,8.38462,23.2428,9.02404,7.77297,,,
fig4,140,0.1,4127,M_3b,3.22946,17.3286,0.00263678,5.38521,0.00598833,5.143,19.5004,5.27926,6.22543,,,
fig4,140,0.1,4128,M_3b,3.97897,17.1429,0.00238411,6.7182,0.00540393,6.43901,16.7939,6.7981,6.39721,,,
fig4,140,0.1,4129,M_3b,3.72724,17.5286,0.0026745,6.03951,0.00606928,5.76226,10.9614,5.88784,7.00117,,,
fig4,140,0.1,4130,M_3b,2.25071,17,0.00326757,7.20033,0.00724477,6.73206,24.8301,7.15724,7.50087,,,
fig4,140,0.1,4131,M_3b,3.3558,17.4857,0.00325868,7.38433,0.0071847,6.83991,20.4758,7.18983,8.62233,,,
fig4,140,0.1,4132,M_3b,2.37616,18.4143,0.00287941,8.661,0.00659267,8.35793,27.462,9.12775,6.77674,,,
fig4,140,0.1,4123,M_mom_gpu_pc8c_diag,0.0034647,16.7,0.00136554,3.00125,0.00309027,2.86781,8.98349,3.01239,2.91653,,,
fig4,140,0.1,4124,M_mom_gpu_pc8c_diag,0.00356317,18.2286,0.00180234,5.78587,0.00408136,5.50164,15.8784,6.43255,3.30788,,,
fig4,140,0.1,4125,M_mom_gpu_pc8c_diag,0.00335598,18,0.00136532,4.67043,0.00306581,4.39838,15.5246,5.13084,3.19474,,,
fig4,140,0.1,4126,M_mom_gpu_pc8c_diag,0.00330687,17.2,0.00188931,5.06494,0.00431744,4.88767,14.4079,5.30542,3.79274,,,
fig4,140,0.1,4127,M_mom_gpu_pc8c_diag,0.00340605,17.3286,0.00147158,3.00549,0.00338444,2.90669,10.4893,2.97297,3.27279,,,
fig4,140,0.1,4128,M_mom_gpu_pc8c_diag,0.00333834,17.1429,0.00134043,3.77719,0.00300833,3.58455,12.5504,3.9553,2.98296,,,
fig4,140,0.1,4129,M_mom_gpu_pc8c_diag,0.00333095,17.5286,0.00149878,3.38453,0.00339496,3.22323,7.44635,3.40664,3.22706,,,
fig4,140,0.1,4130,M_mom_gpu_pc8c_diag,0.00331783,17,0.00175775,3.87334,0.00395623,3.67625,14.4612,3.94405,3.32489,,,
fig4,140,0.1,4131,M_mom_gpu_pc8c_diag,0.00333214,17.4857,0.00170138,3.85542,0.0037926,3.61059,8.59534,3.9208,3.36304,,,
fig4,140,0.1,4132,M_mom_gpu_pc8c_diag,0.00329828,18.4143,0.00156858,4.71814,0.00355198,4.50307,12.8279,5.10383,2.99817,,,
fig4,140,0.1,4123,M_mom_old,1.74054,16.7,0.00240246,5.28026,0.00521495,4.83953,10.911,5.43288,3.95508,,,
fig4,140,0.1,4124,M_mom_old,1.95347,18.2286,0.00301954,9.69335,0.00683256,9.21025,29.5755,10.9307,4.60243,,,
fig4,140,0.1,4125,M_mom_old,2.68204,18,0.00195393,6.68392,0.0044187,6.33931,22.2502,7.44349,4.13226,,,
fig4,140,0.1,4126,M_mom_old,3.43734,17.2,0.00277771,7.44661,0.00629351,7.12473,20.0666,7.92942,4.68062,,,
fig4,140,0.1,4127,M_mom_old,2.81206,17.3286,0.00240872,4.91944,0.00532116,4.57001,10.0962,5.01818,3.96605,,,
fig4,140,0.1,4128,M_mom_old,2.17038,17.1429,0.00191732,5.40281,0.00434489,5.17712,18.0172,5.78345,3.54833,,,
fig4,140,0.1,4129,M_mom_old,2.37266,17.5286,0.00238471,5.38512,0.0053107,5.04205,12.667,5.5322,4.227,,,
fig4,140,0.1,4130,M_mom_old,1.72748,17,0.00310415,6.84023,0.00667466,6.20231,21.1539,7.10408,4.5287,,,
fig4,140,0.1,4131,M_mom_old,2.11928,17.4857,0.00287597,6.51709,0.00621111,5.91305,18.4309,6.74273,4.64287,,,
fig4,140,0.1,4132,M_mom_old,1.76345,18.4143,0.00266743,8.02338,0.00585089,7.41753,24.4823,8.86057,3.854,,,
fig4,140,0.1,4123,M_mom_v2_k10_rc6,1.65528,16.7,0.0019731,4.3366,0.00440056,4.08377,9.27792,4.44239,3.44297,,,
fig4,140,0.1,4124,M_mom_v2_k10_rc6,1.66482,18.2286,0.00247478,7.94455,0.00559384,7.54045,23.227,8.9197,4.02682,,,
fig4,140,0.1,4125,M_mom_v2_k10_rc6,1.63577,18,0.00170905,5.84622,0.00383584,5.50311,19.8272,6.51328,3.60188,,,
fig4,140,0.1,4126,M_mom_v2_k10_rc6,1.65392,17.2,0.00241325,6.46954,0.00549451,6.22021,17.5991,6.86616,4.23744,,,
fig4,140,0.1,4127,M_mom_v2_k10_rc6,1.66734,17.3286,0.00202054,4.12665,0.00454103,3.90001,8.62604,4.17991,3.6345,,,
fig4,140,0.1,4128,M_mom_v2_k10_rc6,1.66035,17.1429,0.00167765,4.72745,0.00378982,4.51574,17.7528,5.03796,3.24454,,,
fig4,140,0.1,4129,M_mom_v2_k10_rc6,1.64058,17.5286,0.00195538,4.41562,0.0044254,4.20154,10.0645,4.52075,3.60344,,,
fig4,140,0.1,4130,M_mom_v2_k10_rc6,1.67873,17,0.00248196,5.46919,0.00537215,4.99197,17.6059,5.64883,3.95553,,,
fig4,140,0.1,4131,M_mom_v2_k10_rc6,1.67194,17.4857,0.00241847,5.48037,0.005244,4.99234,14.7291,5.66775,3.92824,,,
fig4,140,0.1,4132,M_mom_v2_k10_rc6,1.67197,18.4143,0.00216517,6.51261,0.00479811,6.08286,22.9097,7.15883,3.38568,,,
fig4,140,0.1,4123,M_mom_v2_kinf_rc6,1.66167,16.7,0.00186869,4.10711,0.00419133,3.88961,9.65294,4.19255,3.40009,,,
fig4,140,0.1,4124,M_mom_v2_kinf_rc6,1.66999,18.2286,0.00236344,7.58714,0.00535438,7.21767,22.9022,8.49993,3.96061,,,
fig4,140,0.1,4125,M_mom_v2_kinf_rc6,1.64491,18,0.00170289,5.82517,0.00382801,5.49187,18.5747,6.50788,3.50387,,,
fig4,140,0.1,4126,M_mom_v2_kinf_rc6,1.65537,17.2,0.00237398,6.36428,0.00541139,6.12611,16.9,6.73911,4.27915,,,
fig4,140,0.1,4127,M_mom_v2_kinf_rc6,1.67347,17.3286,0.00192669,3.93498,0.00439151,3.77159,8.56328,3.96993,3.61919,,,
fig4,140,0.1,4128,M_mom_v2_kinf_rc6,1.65613,17.1429,0.00160233,4.51522,0.00364122,4.33867,15.6336,4.79102,3.22193,,,
fig4,140,0.1,4129,M_mom_v2_kinf_rc6,1.64565,17.5286,0.00187912,4.2434,0.00428554,4.06875,8.7539,4.33381,3.55398,,,
fig4,140,0.1,4130,M_mom_v2_kinf_rc6,1.67718,17,0.00229434,5.05575,0.00502735,4.67157,17.9048,5.20731,3.80142,,,
fig4,140,0.1,4131,M_mom_v2_kinf_rc6,1.68885,17.4857,0.00225479,5.10946,0.00493068,4.69406,14.6141,5.26368,3.86305,,,
fig4,140,0.1,4132,M_mom_v2_kinf_rc6,1.67177,18.4143,0.00207081,6.22879,0.00462456,5.86284,22.0238,6.82785,3.37568,,,
fig4,140,0.1,4123,M_mom_v2_kinf_rc8,1.69857,16.7,0.00178117,3.91474,0.00401765,3.72842,9.78045,3.98221,3.36707,,,
fig4,140,0.1,4124,M_mom_v2_kinf_rc8,1.66371,18.2286,0.00220412,7.07569,0.00499097,6.72779,22.0707,7.88651,3.93271,,,
fig4,140,0.1,4125,M_mom_v2_kinf_rc8,1.67122,18,0.00169105,5.78467,0.00380538,5.4594,18.5821,6.45583,3.5118,,,
fig4,140,0.1,4126,M_mom_v2_kinf_rc8,1.6926,17.2,0.00228998,6.13909,0.00519744,5.8839,16.61,6.47765,4.28807,,,
fig4,140,0.1,4127,M_mom_v2_kinf_rc8,1.6654,17.3286,0.00183517,3.74806,0.00418453,3.59384,9.20808,3.76608,3.58867,,,
fig4,140,0.1,4128,M_mom_v2_kinf_rc8,1.67947,17.1429,0.00157728,4.44463,0.00357471,4.25942,15.7788,4.70506,3.23497,,,
fig4,140,0.1,4129,M_mom_v2_kinf_rc8,1.66143,17.5286,0.00179005,4.04227,0.00407042,3.86452,8.3374,4.10963,3.5402,,,
fig4,140,0.1,4130,M_mom_v2_kinf_rc8,1.68767,17,0.00217207,4.78631,0.00479785,4.45832,14.9398,4.9104,3.78348,,,
fig4,140,0.1,4131,M_mom_v2_kinf_rc8,1.70746,17.4857,0.0021399,4.84913,0.00468535,4.4605,14.205,4.9768,3.83982,,,
fig4,140,0.1,4132,M_mom_v2_kinf_rc8,1.69322,18.4143,0.00194621,5.85401,0.00434877,5.5132,24.6502,6.39057,3.35446,,,
fig4,140,0.1,4123,M_mom_v2_kinf_rc8_pc8,1.54486,16.7,0.00139822,3.07309,0.00315922,2.93179,10.19,3.07745,3.04022,,,
fig4,140,0.1,4124,M_mom_v2_kinf_rc8_pc8,1.5635,18.2286,0.0018428,5.91578,0.00415772,5.60458,17.6942,6.57302,3.40402,,,
fig4,140,0.1,4125,M_mom_v2_kinf_rc8_pc8,1.5331,18,0.00140086,4.79201,0.00314666,4.51437,16.5756,5.24825,3.34389,,,
fig4,140,0.1,4126,M_mom_v2_kinf_rc8_pc8,1.61985,17.2,0.00190141,5.0974,0.00434398,4.91772,16.452,5.33967,3.8155,,,
fig4,140,0.1,4127,M_mom_v2_kinf_rc8_pc8,1.5312,17.3286,0.00148414,3.03113,0.00342133,2.93837,10.1695,2.99877,3.29736,,,
fig4,140,0.1,4128,M_mom_v2_kinf_rc8_pc8,1.81746,17.1429,0.00135827,3.82749,0.00305844,3.64426,11.2402,3.98998,3.11403,,,
fig4,140,0.1,4129,M_mom_v2_kinf_rc8_pc8,1.51399,17.5286,0.0015076,3.40444,0.00343016,3.25664,7.8232,3.42492,3.25891,,,
fig4,140,0.1,4130,M_mom_v2_kinf_rc8_pc8,1.62529,17,0.00171508,3.7793,0.00387705,3.60268,12.8087,3.8416,3.30032,,,
fig4,140,0.1,4131,M_mom_v2_kinf_rc8_pc8,1.57801,17.4857,0.00169718,3.8459,0.00380237,3.61989,8.24224,3.89492,3.48399,,,
fig4,140,0.1,4132,M_mom_v2_kinf_rc8_pc8,1.71819,18.4143,0.00155528,4.67814,0.00352872,4.47357,11.968,5.04223,3.07999,,,
fig4,140,0.1,4123,M_mom_v2_kinf_rc8_pc8_c,2.01596,16.7,0.00139789,3.07235,0.00314587,2.9194,9.70475,3.08295,2.99185,,,
fig4,140,0.1,4124,M_mom_v2_kinf_rc8_pc8_c,2.00548,18.2286,0.00183112,5.87827,0.0041366,5.57611,17.1067,6.52265,3.42996,,,
fig4,140,0.1,4125,M_mom_v2_kinf_rc8_pc8_c,2.01942,18,0.00140391,4.80242,0.00314501,4.51201,17.9251,5.26461,3.33107,,,
fig4,140,0.1,4126,M_mom_v2_kinf_rc8_pc8_c,2.0176,17.2,0.00188741,5.05986,0.00431232,4.88188,16.0159,5.29143,3.84336,,,
fig4,140,0.1,4127,M_mom_v2_kinf_rc8_pc8_c,2.0345,17.3286,0.00149597,3.0553,0.00344466,2.9584,9.97658,3.02447,3.30952,,,
fig4,140,0.1,4128,M_mom_v2_kinf_rc8_pc8_c,2.0308,17.1429,0.00134539,3.79117,0.00302616,3.6058,10.7294,3.94722,3.10892,,,
fig4,140,0.1,4129,M_mom_v2_kinf_rc8_pc8_c,1.99234,17.5286,0.0014922,3.36966,0.00341666,3.24382,7.34336,3.38537,3.25868,,,
fig4,140,0.1,4130,M_mom_v2_kinf_rc8_pc8_c,2.05266,17,0.00172546,3.80217,0.00390595,3.62953,13.2328,3.86378,3.32913,,,
fig4,140,0.1,4131,M_mom_v2_kinf_rc8_pc8_c,2.02181,17.4857,0.00171925,3.8959,0.00383645,3.65235,8.40086,3.94423,3.5397,,,
fig4,140,0.1,4132,M_mom_v2_kinf_rc8_pc8_c,2.00662,18.4143,0.00155201,4.66828,0.00351534,4.45662,12.2689,5.03255,3.06805,,,
fig4,140,0.1,4123,M_mom_v2_kinf_rc8_pc8_diag,1.92536,16.7,0.00137449,3.02093,0.00311241,2.88836,9.45975,3.0248,2.9918,,,
fig4,140,0.1,4124,M_mom_v2_kinf_rc8_pc8_diag,1.96645,18.2286,0.00181278,5.81939,0.00410418,5.53241,16.1612,6.47373,3.30525,,,
fig4,140,0.1,4125,M_mom_v2_kinf_rc8_pc8_diag,1.90689,18,0.00135615,4.63904,0.00305233,4.37905,14.57,5.08489,3.22023,,,
fig4,140,0.1,4126,M_mom_v2_kinf_rc8_pc8_diag,1.92404,17.2,0.00188927,5.06484,0.00432476,4.89595,14.6903,5.3122,3.74889,,,
fig4,140,0.1,4127,M_mom_v2_kinf_rc8_pc8_diag,1.91582,17.3286,0.00146839,2.99897,0.00337779,2.90097,10.4562,2.96568,3.27229,,,
fig4,140,0.1,4128,M_mom_v2_kinf_rc8_pc8_diag,1.92219,17.1429,0.00134252,3.7831,0.00302692,3.60671,11.5269,3.95365,3.02784,,,
fig4,140,0.1,4129,M_mom_v2_kinf_rc8_pc8_diag,1.92832,17.5286,0.00149358,3.37279,0.00339158,3.22002,7.23118,3.39268,3.23156,,,
fig4,140,0.1,4130,M_mom_v2_kinf_rc8_pc8_diag,1.99591,17,0.00174223,3.83913,0.00390983,3.63314,14.2441,3.90979,3.29054,,,
fig4,140,0.1,4131,M_mom_v2_kinf_rc8_pc8_diag,1.91719,17.4857,0.00168111,3.80947,0.00376272,3.58215,8.43164,3.87173,3.34196,,,
fig4,140,0.1,4132,M_mom_v2_kinf_rc8_pc8_diag,1.90243,18.4143,0.00155575,4.67955,0.00352418,4.46782,11.6851,5.05152,3.03595,,,
fig4,140,0.1,4123,M_mom_v2_kinf_rc8_pc8_diag_c,2.02797,16.7,0.00137056,3.01229,0.00309526,2.87243,8.87698,3.02146,2.94275,,,
fig4,140,0.1,4124,M_mom_v2_kinf_rc8_pc8_diag_c,2.01465,18.2286,0.00180721,5.80154,0.00408715,5.50946,15.9487,6.44975,3.318,,,
fig4,140,0.1,4125,M_mom_v2_kinf_rc8_pc8_diag_c,2.02354,18,0.00135538,4.63643,0.00304608,4.37008,15.0733,5.08863,3.19152,,,
fig4,140,0.1,4126,M_mom_v2_kinf_rc8_pc8_diag_c,2.01675,17.2,0.0018694,5.01158,0.00428065,4.84602,13.9368,5.24695,3.76909,,,
fig4,140,0.1,4127,M_mom_v2_kinf_rc8_pc8_diag_c,2.03363,17.3286,0.00147655,3.01563,0.00339855,2.9188,10.2368,2.98595,3.26059,,,
