run,seed,x,y,force_x,force_y,error_base_x,error_base_y,error_full_x,error_full_y,parallel_error_base,parallel_error_full,parallel_error_gap,rmse_base,rmse_full
0,42,-2.8857766206389526,-3.9429550315610946,0.0,1.0,0.003845907650020186,0.04406626724873203,0.0029120518780017535,0.033319728609663424,0.04406626724873203,0.033319728609663424,0.010746538639068604,0.031278002772628856,0.02365041607204614
0,42,-2.479330905276294,4.880579457277834,0.0,1.0,0.004702482389575768,0.05601122890632032,0.005868311988479424,0.046988844024347054,0.05601122890632032,0.046988844024347054,0.009022384881973267,0.039745258234288046,0.03348423919053968
0,42,-2.6272309987910383,10.340407921317674,0.0,1.0,0.0008108733866027673,0.02339163258317356,-0.0017617226865478675,0.019901333596738624,0.02339163258317356,0.019901333596738624,0.0034902989864349365,0.01655031707483708,0.014127397951374042
0,42,9.587411430727347,-8.106928503598777,0.0,-1.0,0.020039986789628074,-0.030107213452493398,0.017907215252920196,-0.024703605368768422,0.030107213452493398,0.024703605368768422,0.005403608083724976,0.025573867251576045,0.021574712933550955
0,42,3.9543518046370494,-10.363054394320244,0.0,-1.0,0.0008054940256914112,-0.015672621039591106,0.003454369142993352,-0.012743633894167217,0.015672621039591106,0.012743633894167217,0.002928987145423889,0.011096843489841118,0.009336296669574938
0,42,6.914396977061166,-4.348405230670405,0.0,-1.0,0.0031477372135934045,-0.06998966718380178,5.856258533565306e-05,-0.06515346551601614,0.06998966718380178,0.06515346551601614,0.0048362016677856445,0.0495401946002697,0.04607047589467199
0,42,8.057601230362998,-4.591718157498593,0.0,-1.0,0.016708823139537442,-0.05068835107569308,0.016127404044140446,-0.04439725963358493,0.05068835107569308,0.04439725963358493,0.006291091442108154,0.03773919517875983,0.03340067232987165
0,42,-8.363170519383363,10.605449980365613,0.0,1.0,-0.024793843608444138,0.03263372893295585,-0.02375917030507843,0.030228741120913616,0.03263372893295585,0.030228741120913616,0.0024049878120422363,0.02898012202311807,0.02718708299304041
0,42,5.881027311424418,-6.412842389889152,0.0,-1.0,0.0029557782073951974,-0.02754551211538464,0.001328761394832255,-0.02418974081220776,0.02754551211538464,0.02418974081220776,0.00335577130317688,0.019589434173938183,0.01713051615401863
0,42,3.3205525391289115,-9.856053995326276,0.0,-1.0,0.0047394413442551075,-0.014112122889211043,0.0045435208768783986,-0.012651555772473677,0.014112122889211043,0.012651555772473677,0.0014605671167373657,0.010526497914687223,0.009505404920955285
0,42,-9.52679717276722,2.2507984890002994,0.0,1.0,-0.009350276693292116,0.043341434168251036,-0.009075380537249302,0.03790102021637726,0.043341434168251036,0.03790102021637726,0.005440413951873779,0.03135209394922419,0.027557665588163676
0,42,-5.5554772656818665,7.424569995153238,0.0,1.0,-0.00032264724478914264,0.03043113396431585,-0.000822432191230793,0.026685637691275077,0.03043113396431585,0.026685637691275077,0.0037454962730407715,0.021519270614947753,0.018878554681161026
0,42,6.395164984034594,9.09020243548921,0.0,-1.0,-0.010151769405932515,-0.029023398447435067,-0.009724746829600422,-0.027746994781892464,0.029023398447435067,0.027746994781892464,0.0012764036655426025,0.02174184996165004,0.020790219098487047
0,42,4.209858044342278,7.181723763461122,0.0,-1.0,-0.0015635183934578495,-0.01753258536006852,-0.0008747122172722416,-0.014067722655791481,0.01753258536006852,0.014067722655791481,0.0034648627042770386,0.01244660875850868,0.009966592752373157
0,42,-6.336816132786612,-7.969976870713895,0.0,1.0,0.012318481832284595,0.07486554788744093,0.011898932188291217,0.06489988969957472,0.07486554788744093,0.06489988969957472,0.009965658187866211,0.053649768196792035,0.04665608358102144
0,42,5.209989551291665,2.7626147987015184,0.0,-1.0,0.004508498647747262,-0.0549115165002918,0.005625161865291817,-0.04325409967976568,0.0549115165002918,0.04325409967976568,0.011657416820526123,0.03895896048676452,0.030842824004278846
